name,type,asset,timeframe,score,total_return,annualized_return,cagr,volatility,max_drawdown,max_drawdown_duration,downside_deviation,var_95,cvar_95,sharpe_ratio,sortino_ratio,calmar_ratio,omega_ratio,num_trades,win_rate,profit_factor,avg_trade_return,avg_win,avg_loss,largest_win,largest_loss,win_loss_ratio,expectancy,return_consistency,positive_months_pct,parameter_stability,walk_forward_score,implementation_ease
RSI_MR_14_40_70_SPY,RSI_MEAN_REVERSION,SPY,1d,48.50470724338079,0.017361488494941346,0.0034470141236675467,0.0034470141236675467,0.016334571318260084,-0.020170729696573707,439,0.04835328999301631,0.0,-9.612529732087256e-05,0.15351679446277536,0.051860608204013774,0.17089189015571768,1.1083227572327645,145,0.5586206896551724,1.108322757232766,0.001253815513851454,0.02296482642877643,-0.02622418267535047,0.14755460135997658,-0.16790427926825435,0.875711808183914,0.0012538155138514563,0.005398958291484304,0.5833333333333334,0.0,1.0,5
RSI_MR_14_40_80_SPY,RSI_MEAN_REVERSION,SPY,1d,47.512543203412044,0.019604858155412908,0.0038889801698585025,0.0038889801698585025,0.013139759602477517,-0.01944114224470606,304,0.028044519340904187,0.0,-7.29025502282828e-05,0.2103577649700031,0.09855938084090518,0.2000386664995209,1.155650512169323,119,0.5126050420168067,1.155650512169324,0.001683980323621629,0.024391027795777852,-0.022197569603990948,0.14755460135997658,-0.09237560030258289,1.0988152410790295,0.0016839803236216276,0.004370315439221143,0.45,0.0,1.0,5
MA_Cross_20_200_SPY,MA_CROSSOVER,SPY,1d,47.04159520270262,0.07134208269259079,0.013872108292411367,0.013872108292411367,0.047695283982106526,-0.02882920355382726,561,0.14349852445617808,0.0,-3.80102244484833e-05,0.22151409208257883,0.0736256875668677,0.48118250185131306,2.105420979708047,12,0.3333333333333333,2.1054209797080476,0.06383128089783241,0.36472544061745965,-0.08661579896198124,1.2287997854554404,-0.288292035538272,4.210841959416095,0.06383128089783238,0.016677997051540515,0.06666666666666667,0.7159710229684191,0.0,5
MA_Cross_20_200_BTC,MA_CROSSOVER,BTC,1d,47.004575556430694,0.47102619657155675,0.08021528798247246,0.08021528798247246,0.2630162320553772,-0.0958826117775797,625,0.4782882257805815,0.0,-0.00012687323212158137,0.2948535667466655,0.16214338959992272,0.8365989045912625,3.4362634021717837,14,0.5714285714285714,3.4362634021717824,0.4016048124785899,0.9912864333739779,-0.3846373487152612,6.970557881132572,-0.9588261177757971,2.577197551628836,0.4016048124785897,0.09161057209959392,0.06666666666666667,0.9363472786403737,0.0,5
EMA_RSI_7_18_14_NQ,EMA_RSI,NQ,1d,46.44839471315154,0.09856920859764506,0.01897172336446995,0.01897172336446995,0.04199505591843271,-0.05495927325780752,456,0.057530287729000165,0.0,-0.00020050329324963393,0.3293359660586328,0.2404034962545755,0.3451960377182539,1.2852803809332576,164,0.45121951219512196,1.2852803809332596,0.006114085167788412,0.06104773916464029,-0.0390535858962898,0.6202972375651004,-0.16869690469061657,1.5631788416755859,0.00611408516778841,0.0140402211018364,0.45,0.1773429461730538,1.0,5
MA_Cross_15_200_SPY,MA_CROSSOVER,SPY,1d,45.59853596992437,0.07414749750939786,0.014402319992324442,0.014402319992324442,0.04923062119921879,-0.0422327858848839,559,0.13217902833883136,0.0,-5.3206208463793386e-05,0.22346537840385414,0.08323059666575165,0.34102225772132566,1.8223081398137004,12,0.3333333333333333,1.8223081398136987,0.06646642551351381,0.44188657161428,-0.12124364753686928,1.2208244498547804,-0.26845303249175484,3.6446162796273978,0.0664664255135138,0.016627904604600167,0.06666666666666667,0.6361868912023836,0.0,5
EMA_RSI_7_18_14_QQQ,EMA_RSI,QQQ,1d,45.54504986207755,0.07985453771175366,0.015477516400786984,0.015477516400786984,0.03741169005681638,-0.04949307974311784,456,0.05218726814558758,0.0,-0.00018079944872204332,0.30161660417046837,0.2162210690878843,0.3127208183673229,1.2581199440368607,160,0.4625,1.2581199440368585,0.005113056569144267,0.05388518090757447,-0.036853655070900326,0.5441977819261242,-0.1513297403998111,1.462139394421213,0.005113056569144268,0.01265613681726628,0.43333333333333335,0.0,1.0,5
EMA_RSI_9_18_14_NQ,EMA_RSI,NQ,1d,45.45690660154031,0.08499836583966536,0.01644271608947534,0.01644271608947534,0.0418461455303624,-0.051268600716576664,501,0.05918538705048778,0.0,-0.00019715230951708934,0.28938655807128,0.20460645147511372,0.32071708335427457,1.2537422767373454,156,0.46153846153846156,1.2537422767373474,0.005627911036600397,0.06024968269075807,-0.04119075038124903,0.6202972375651004,-0.16869690469061657,1.4626993228602385,0.005627911036600403,0.013854045075078428,0.4666666666666667,0.03295121341775131,1.0,5
EMA_RSI_12_18_14_QQQ,EMA_RSI,QQQ,1d,45.29847929682595,0.07430445745693892,0.01443195202536729,0.01443195202536729,0.035840244700216496,-0.05575967272712743,684,0.05240788747919806,0.0,-0.00016607930160467745,0.29345429491866887,0.2006849396932709,0.258824188154642,1.2611650527091438,146,0.4726027397260274,1.2611650527091427,0.0052227181234284475,0.0533650864960983,-0.03791784574298999,0.4934143371041494,-0.1555000282602773,1.4073870878058545,0.005222718123428453,0.012044973993462237,0.4166666666666667,0.0,1.0,5
BB_10_2.5_SPY,BOLLINGER_BANDS,SPY,1d,45.15991256745383,-0.0012463957053000518,-0.00024930114463095343,-0.00024930114463095343,0.001773914310266199,-0.004280190594393065,437,0.04271313417330764,0.0,-2.6084436425723952e-06,-0.09608579585300775,-0.003990528243265362,-0.05824533724211517,0.7401266715628161,6,0.6666666666666666,0.7401266715628476,-0.0020595796166797188,0.008798612476003833,-0.023775963802046825,0.01800049636491894,-0.04280190594392948,0.3700633357814238,-0.002059579616679721,0.0006213298244283828,0.06666666666666667,0.0,1.0,5
EMA_RSI_12_18_14_NQ,EMA_RSI,NQ,1d,44.897767807185744,0.0910861533165006,0.01758032335322479,0.01758032335322479,0.04107768431431894,-0.05869502795492729,616,0.05755714223795916,0.0,-0.0001860895346886356,0.31283037386600615,0.22326242829205856,0.2995198054377785,1.2844580676473527,150,0.44666666666666666,1.2844580676473545,0.006211001215105815,0.0627884476535202,-0.03945994952433713,0.6048059071030919,-0.17486017424692749,1.5911943226079164,0.006211001215105805,0.013674645308440633,0.45,0.0,1.0,5
MA_Cross_5_50_QQQ,MA_CROSSOVER,QQQ,1d,44.84453863729457,0.11607076042822495,0.022196596251806255,0.022196596251806255,0.049464818359110575,-0.05552099506417512,802,0.05390316995747328,0.0,-0.00011295259506568406,0.32988458826572314,0.30272210801160215,0.3997874358366569,1.581872367227994,72,0.375,1.5818723672279944,0.016430998468853663,0.11911772596073236,-0.04518103802627356,0.9772477611070319,-0.1555000282602773,2.6364539453799916,0.016430998468853666,0.01684732418768561,0.23333333333333334,0.6907206635317122,0.0,5
BB_30_2.0_SPY,BOLLINGER_BANDS,SPY,1d,44.806517361828035,0.003736789048358169,0.000745936766531452,0.000745936766531452,0.011198941733616512,-0.03480897280897505,253,0.03644406648232191,0.0,-6.114576810697078e-05,0.05154156748917695,0.01583827127114221,0.021429439203075874,1.0385574098254502,103,0.5048543689320388,1.038557409825452,0.0004062893039792883,0.021676638119396054,-0.021281125174484865,0.09243505901819653,-0.12766740547852617,1.0185851519441929,0.00040628930397928857,0.004508437536127351,0.48333333333333334,0.5510216277924398,1.0,5
EMA_RSI_9_18_14_QQQ,EMA_RSI,QQQ,1d,44.736911792683856,0.06844603363789759,0.013323600562024085,0.013323600562024085,0.0373420129255172,-0.05031372845411376,551,0.05484276406713633,0.0,-0.00017712567001621472,0.2628788360081959,0.17899216166504828,0.2648104398419855,1.2286852147976086,150,0.4666666666666667,1.2286852147976048,0.004744605364497023,0.05462555466942079,-0.038901225277311255,0.5441977819261242,-0.1513297403998111,1.4042116740544055,0.004744605364497036,0.01249097544726111,0.45,0.0,1.0,5
EMA_RSI_12_26_14_QQQ,EMA_RSI,QQQ,1d,44.66600340550854,0.07194788302469046,0.013986695985817033,0.013986695985817033,0.03571515920651353,-0.04681672576456645,569,0.050518934313367195,0.0,-0.00015700864390705738,0.28584629450852683,0.2020835565065097,0.29875425411323736,1.2670883169418146,141,0.4397163120567376,1.267088316941809,0.005249332120424644,0.05663481280547491,-0.035078513480500874,0.5268629409260719,-0.1555000282602773,1.6145157586839178,0.005249332120424648,0.01212006479292407,0.4,0.0,1.0,5
EMA_RSI_12_21_14_QQQ,EMA_RSI,QQQ,1d,44.32382261798413,0.06748928008739319,0.01314213134903408,0.01314213134903408,0.035384387808737115,-0.0540027363982761,684,0.052534330858501135,0.0,-0.00016141526239732727,0.27197085494376216,0.1831853960398657,0.24336047070114042,1.2453135621003013,142,0.45774647887323944,1.2453135621002973,0.004913418026692045,0.0544898812804797,-0.03693684316157026,0.4934143371041494,-0.1555000282602773,1.4752176043341985,0.004913418026692047,0.011942885387704858,0.4166666666666667,0.0,1.0,5
MA_Cross_15_200_QQQ,MA_CROSSOVER,QQQ,1d,43.76284708994419,0.08381676942412009,0.01622132305548374,0.01622132305548374,0.06635300389265107,-0.06248948819347481,562,0.14689549707214608,0.0,-6.937295537646964e-05,0.19752257279858923,0.08922136010305527,0.2595848281755903,1.7517557525875183,14,0.35714285714285715,1.7517557525875174,0.06787147593070463,0.4428351819978282,-0.1404416941065863,1.6936473845666655,-0.30929040821534365,3.153160354657531,0.0678714759307046,0.02235191030849922,0.08333333333333333,0.7212179509408319,0.0,5
EMA_RSI_9_26_14_QQQ,EMA_RSI,QQQ,1d,43.7488762129935,0.06460650169924453,0.012594561567865092,0.012594561567865092,0.0354711290782714,-0.05507490239092075,684,0.05309525700099509,0.0,-0.00016348707985363776,0.26087728949059225,0.17428321345043954,0.22868059717054243,1.2328948858765036,143,0.45454545454545453,1.232894885876502,0.00469151657804543,0.05463891104125527,-0.03693131214129611,0.4934143371041494,-0.1555000282602773,1.479473863051802,0.004691516578045427,0.011911084933389347,0.4166666666666667,0.0,1.0,5
EMA_RSI_7_18_14_SPY,EMA_RSI,SPY,1d,43.67069447195944,0.053590743917771855,0.010491181739666455,0.010491181739666455,0.030398824642878984,-0.04265450410751075,619,0.04311008258328402,-2.8171060702197824e-05,-0.0029436120603618895,0.2518553341838575,0.17759432783358742,0.24595718457360125,1.2049452524411564,164,0.4329268292682927,1.2049452524411561,0.003384559116427341,0.04596391956488076,-0.029122264451746774,0.4351074734622297,-0.12486386989563104,1.5783085700989783,0.0033845591164273423,0.010234886100940867,0.45,0.0,1.0,5
RSI_MR_21_40_80_QQQ,RSI_MEAN_REVERSION,QQQ,1d,43.63888606387931,0.013945663246985873,0.0027725628471768626,0.0027725628471768626,0.010662061432406876,-0.031504986021017874,1041,0.0299752692853386,0.0,-5.2342450113754145e-05,0.184489321190941,0.06562197848621051,0.0880039383393856,1.1524655833246864,85,0.47058823529411764,1.1524655833246897,0.001677766406137241,0.026949243201361328,-0.02078576852295084,0.08177431276209368,-0.08522512153078987,1.2965237812402761,0.001677766406137239,0.0037016010692448513,0.31666666666666665,0.0,1.0,5
EMA_RSI_9_26_14_NQ,EMA_RSI,NQ,1d,43.51771527809685,0.07667748946514386,0.014879528642554263,0.014879528642554263,0.039995534657007725,-0.057111240301936816,684,0.05889325205419617,0.0,-0.00018594117405232145,0.27440368869151827,0.18635279693797124,0.2605359043839511,1.2428611155545763,148,0.4391891891891892,1.2428611155545788,0.00537622880052537,0.06264562075814852,-0.03947329502170963,0.5609252742729565,-0.17486017424692749,1.5870380398620005,0.005376228800525365,0.013222294901801757,0.45,0.0,1.0,5
EMA_RSI_9_18_14_SPY,EMA_RSI,SPY,1d,43.47326644394802,0.04695396085688652,0.00921542742919601,0.00921542742919601,0.03021217291198106,-0.04122322844973971,551,0.04378304199145601,0.0,-0.00015022225745494038,0.22437429698838965,0.1548278682632483,0.2235493864929009,1.1860972341860914,157,0.4394904458598726,1.1860972341860903,0.003130353768644964,0.04539670764833497,-0.03001031006883925,0.4351074734622297,-0.12486386989563104,1.5127037189619694,0.003130353768644966,0.010050251375494515,0.4666666666666667,0.0,1.0,5
EMA_RSI_7_21_14_NQ,EMA_RSI,NQ,1d,43.39556983911736,0.07292616730296153,0.014171630018527281,0.014171630018527281,0.041579274790183016,-0.054636958381271486,619,0.05751840502581921,0.0,-0.00019660497026038518,0.253856706001426,0.18350956935307788,0.25937809201664946,1.2216585831587228,158,0.44936708860759494,1.2216585831587272,0.004843356872606979,0.05940329103724316,-0.039682566411176574,0.6202972375651004,-0.16869690469061657,1.4969619258423832,0.004843356872606973,0.013853954298795976,0.45,0.0,1.0,5
MA_Cross_15_50_QQQ,MA_CROSSOVER,QQQ,1d,43.072185884747086,0.0864659918339783,0.01671743339587639,0.01671743339587639,0.04838892468485034,-0.06553051702311437,872,0.08528521343106124,0.0,-8.77733659876825e-05,0.2594116850906348,0.14718439442456868,0.2551091331994177,1.5725221703570322,42,0.38095238095238093,1.5725221703570376,0.021668269183000428,0.15622768523268415,-0.06113752530911262,1.0640767081735385,-0.19662568001564454,2.555348526830186,0.02166826918300043,0.016439904813146947,0.23333333333333334,0.6568938128081159,0.0,5
EMA_RSI_12_18_14_SPY,EMA_RSI,SPY,1d,42.93827488662135,0.04955810900367874,0.009716778500937995,0.009716778500937995,0.029598729956952587,-0.04731288168186738,684,0.04334215931953324,0.0,-0.00014199824761932284,0.23999163207780286,0.16389233073115161,0.2053727897250854,1.2057178065570535,149,0.42953020134228187,1.205717806557058,0.0034563754661775274,0.04716295390607976,-0.029452107123866512,0.4248029254210649,-0.12930972438154226,1.601343961833592,0.0034563754661775248,0.009882418707762783,0.43333333333333335,0.0,1.0,5
EMA_RSI_7_21_14_QQQ,EMA_RSI,QQQ,1d,42.822868876543005,0.05499951648136325,0.010761155131659539,0.010761155131659539,0.037101071954028744,-0.049820783335308545,619,0.05253212296396943,0.0,-0.00017893842558325648,0.21725642779454102,0.1534384278664883,0.2159973089791422,1.1858753184048805,154,0.45454545454545453,1.1858753184048767,0.003794690656531335,0.053261864265766436,-0.03742795401783124,0.5441977819261242,-0.1513297403998111,1.4230503820858516,0.0037946906565313396,0.012503874261467412,0.43333333333333335,0.0,1.0,5
EMA_RSI_12_21_14_NQ,EMA_RSI,NQ,1d,42.71209585528531,0.07118340273805068,0.013842085264502924,0.013842085264502924,0.03958806779982245,-0.057410967914665836,684,0.057858226005431335,0.0,-0.00018004194130023373,0.2589931102463465,0.1772096643121545,0.24110524116362989,1.23405517893152,145,0.43448275862068964,1.234055178931524,0.005126518404059703,0.06221087322420271,-0.03873097371385505,0.5609252742729565,-0.17486017424692749,1.606230550355317,0.0051265184040596955,0.013187715238169119,0.4166666666666667,0.0,1.0,5
EMA_RSI_9_21_14_NQ,EMA_RSI,NQ,1d,42.69345996874851,0.07438571088428314,0.014447290273831515,0.014447290273831515,0.040736477540704565,-0.06165703997942564,735,0.05643198360911086,0.0,-0.00018662632935225251,0.2628669210398509,0.18975537878142584,0.2343169616746512,1.2363588323781418,153,0.43790849673202614,1.236358832378142,0.005074181377922999,0.06061153951375923,-0.038193295309298256,0.6202972375651004,-0.16869690469061657,1.586968053500301,0.0050741813779229955,0.013508134405822814,0.43333333333333335,0.0,1.0,5
EMA_RSI_9_21_14_QQQ,EMA_RSI,QQQ,1d,42.58896496847948,0.05650288332818576,0.011048938371399641,0.011048938371399641,0.035937225651695937,-0.058095007470307124,735,0.05161343470834504,0.0,-0.00016620801698780235,0.22859454703656665,0.15916502875698132,0.19018739909874102,1.2036028175835705,147,0.4557823129251701,1.2036028175835656,0.004051642189938843,0.05255003732696028,-0.03656576373731661,0.5310258618241782,-0.1513297403998111,1.437137692637093,0.0040516421899388436,0.012070077816516847,0.4166666666666667,0.0,1.0,5
MA_Cross_10_200_QQQ,MA_CROSSOVER,QQQ,1d,42.37419416096654,0.08071104528663331,0.01563848834220405,0.01563848834220405,0.0689029951651778,-0.07295707907782856,561,0.12052513910997409,0.0,-7.154551014004149e-05,0.186469581015568,0.10660276133301011,0.21435189757968998,1.7157626275555256,22,0.36363636363636365,1.7157626275555204,0.04234103028816837,0.2791144369733826,-0.09295805924623977,1.7885436381370485,-0.28988072460826825,3.0025845982221604,0.04234103028816837,0.024619647581086784,0.05,0.8088902780100181,0.0,5
EMA_RSI_12_26_14_NQ,EMA_RSI,NQ,1d,42.18882840253033,0.06984200498953497,0.013588143927797613,0.013588143927797613,0.04011157361266086,-0.05127701928495494,610,0.05769339950858841,0.0,-0.00017627340289238163,0.251783730888346,0.1750536758454466,0.2649948089276803,1.2350780249262732,143,0.4195804195804196,1.235078024926273,0.005120346294124995,0.06411600915280431,-0.03752712083263115,0.5996737938795013,-0.1853203045050554,1.70852460114801,0.00512034629412499,0.013310471898812607,0.36666666666666664,0.0,1.0,5
MA_Cross_5_50_BTC,MA_CROSSOVER,BTC,1d,42.03003996528002,0.5625762931612224,0.09333268509401238,0.09333268509401238,0.18026493096966884,-0.11272917339216143,803,0.14579860268405304,0.0,-0.000237077974721224,0.4152584673647401,0.5134242549380955,0.8279372791045607,2.269640637949372,68,0.35294117647058826,2.269640637949372,0.07981028050250673,0.4042339565997553,-0.09714808827781064,4.2900297154677185,-0.5490999062611476,4.161007836240514,0.07981028050250677,0.0603467256387656,0.23333333333333334,0.8296706599708082,0.0,5
BB_30_2.5_QQQ,BOLLINGER_BANDS,QQQ,1d,41.71258787668519,0.00014418866807774933,2.8824232891633272e-05,2.8824232891633272e-05,0.008204716907560416,-0.014445800996348524,924,0.05247426604894959,0.0,-2.8236007668800533e-05,0.006536023988215707,0.0010219528649397347,0.0019953364232913906,1.0076496127226744,42,0.6428571428571429,1.007649612722665,9.256908150023016e-05,0.01896800146153427,-0.03388320920256104,0.06165594401593734,-0.12006848062458327,0.5598053404014808,9.256908150023432e-05,0.0028536191886993053,0.3333333333333333,0.0,0.0,5
BB_30_2.0_BTC,BOLLINGER_BANDS,BTC,1d,41.548805119424074,0.03617255884614479,0.0071291131234689775,0.0071291131234689775,0.030437125275401725,-0.08127483095568733,183,0.11241119953256395,0.0,-0.0001482313222127913,0.17631677605391502,0.047740579437134646,0.08771612367124963,1.1481260952334185,100,0.55,1.1481260952334185,0.003890767455658284,0.054831559548663485,-0.05837020065801475,0.23170655549004238,-0.3708937848740567,0.9393758961000697,0.0038907674556582852,0.012348160637633302,0.45,0.0,0.7491159314802046,5
RSI_MR_7_30_80_BTC,RSI_MEAN_REVERSION,BTC,1d,41.537285687831805,0.06500651619884557,0.01267061321385654,0.01267061321385654,0.042750339149404105,-0.09171963693041317,652,0.12372606496327965,0.0,-0.0002952135618676019,0.22473731042582207,0.07765216038415365,0.13814504328521945,1.1368608345379396,183,0.5628415300546448,1.1368608345379398,0.003806288127959511,0.05617507314576742,-0.06361852258246817,0.2288881991273628,-0.4408741444353725,0.882998706437235,0.0038062881279595055,0.017325875300181922,0.48333333333333334,0.0,0.763476576964035,5
BB_10_2.0_BTC,BOLLINGER_BANDS,BTC,1d,41.523901249101456,0.004763918105561871,0.0009505826316400512,0.0009505826316400512,0.02147549392468923,-0.05751768522596569,1723,0.09100404485738312,0.0,-9.918943941529456e-05,0.04131873313295965,0.00975055783249332,0.016526788724295215,1.0364370095840136,85,0.5529411764705883,1.036437009584009,0.0007568489961413535,0.03893413162264374,-0.04646242162084844,0.16786565098570103,-0.3129914727487187,0.8379703481743054,0.0007568489961413544,0.0074620819244067705,0.4666666666666667,0.0,1.0,5
EMA_RSI_9_26_14_SPY,EMA_RSI,SPY,1d,41.168569520090465,0.03923196575999355,0.00772289866318987,0.00772289866318987,0.02898157028723006,-0.04670057674390937,684,0.043803428854851965,0.0,-0.00014310086398425465,0.19744497906141617,0.1306351052446266,0.16537052005887873,1.1642551700264545,148,0.4189189189189189,1.1642551700264563,0.0028031368347524567,0.047428943562346074,-0.029368956387466203,0.39547834559726414,-0.12930972438154226,1.614934590681858,0.0028031368347524524,0.009702539681600026,0.4166666666666667,0.0,1.0,5
EMA_RSI_7_21_14_SPY,EMA_RSI,SPY,1d,41.16752677987905,0.033109917176463055,0.006533293159217246,0.006533293159217246,0.03021440595320041,-0.042340392199324055,619,0.044531422459056405,0.0,-0.0001525666081662905,0.1635923377828926,0.11099679802840365,0.15430403026171183,1.1335333346637455,158,0.43037974683544306,1.1335333346637468,0.0022680777505309723,0.04473533709160209,-0.02981829597383387,0.4351074734622297,-0.12486386989563104,1.5002647076431936,0.0022680777505309745,0.010108487969807442,0.45,0.0,1.0,5
RSI_MR_7_30_80_QQQ,RSI_MEAN_REVERSION,QQQ,1d,41.10870675233146,0.0030242895476366716,0.0006038794536040726,0.0006038794536040726,0.018745913864487863,-0.04331030902459453,420,0.05380327986757515,0.0,-0.00013701184538447955,0.031618528016644686,0.011016395360668755,0.013943088082358147,1.0181818912679959,181,0.56353591160221,1.018181891268004,0.00023741474970916118,0.02359241571156489,-0.029917143454205833,0.10893374691170497,-0.18196813477697693,0.7885918569624736,0.00023741474970915936,0.007696867865060316,0.48333333333333334,0.0,0.6814115635225063,5
BB_10_2.5_BTC,BOLLINGER_BANDS,BTC,1d,40.753741756341235,-0.006041904490175387,-0.0012108149452488837,-0.0012108149452488837,0.004379138542502787,-0.011224118819055889,781,0.11715205441726645,0.0,-6.585253903177099e-06,-0.18867751032201813,-0.007052756877926682,-0.10787616959232535,0.5012883997342141,5,0.6,0.5012883997342189,-0.01198055188454188,0.02007075725708045,-0.06005751559697537,0.024348764239263763,-0.11224118819055941,0.33419226648947925,-0.011980551884541881,0.001531464788120914,0.05,0.0,1.0,5
BB_10_2.5_QQQ,BOLLINGER_BANDS,QQQ,1d,40.70285727990032,-0.0033777814735745926,-0.0006761932980573482,-0.0006761932980573482,0.0019601235049099453,-0.005086620428474634,781,0.051327068347235265,0.0,-3.070538475994481e-06,-0.23710908319588445,-0.009054931484800754,-0.13293567066102546,0.39836892964135684,5,0.6,0.39836892964134557,-0.0067390647643986255,0.0074370993267152295,-0.028003310901069407,0.009165298597227981,-0.05086620428474595,0.26557928642756373,-0.0067390647643986255,0.0006846606116420105,0.05,0.0,1.0,5
